Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
221,Manufacturing Company,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,128,243.8,384,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas
222,Telecom Italia,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Italy,2001,128,243.8,384,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
223,"Tohoku University, Institute of Fluid Science",SGI,ORIGIN 2000 300 MHz,Japan,2000,640,241.4,384,147456,33984,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
224,NASA/Ames Research Center/NAS,SGI,ORIGIN 2000 300 MHz,United States,1999,512,241.4,307.2,147456,33984,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Aerospace,Crossbar,Hypercube,North America,Americas
225,Bureau of Meteorology / CSIRO HPCCC,NEC,SX-5/32M2,Australia,2000,32,241.4,256,55296,0,NEC,NEC,250,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Australia and New Zealand,Oceania
226,Meteorological Service of Canada (MSC),NEC,SX-5/32M2,Canada,1999,32,241.4,256,55296,0,NEC,NEC,250,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,North America,Americas
227,National Research Institute for Metals,NEC,SX-5/32H2,Japan,2000,32,241.4,256,55296,0,NEC,NEC,250,NEC Vector,Super-UX,Constellations,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
228,University of New Mexico,IBM,LosLobos,United States,2000,512,237,375.3,150000,20000,Intel IA-32,Intel IA-32 Pentium 3,735.3,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
229,Government,Cray Inc.,T3E1200,United States,1999,284,235,340.8,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
230,BOUYGTEL,IBM,pSeries 690 Turbo 1.3GHz GigEth,France,2002,96,234,499.2,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Industry,Telecomm,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
231,Boston University,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,96,234,499.2,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
232,Hitachi Micro Systems,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,96,234,499.2,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Industry,Manufacturing,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
233,Technische Universitaet Darmstadt,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,96,234,499.2,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
234,University of Bergen,IBM,pSeries 690 Turbo 1.3GHz GigEth,Norway,2002,96,234,499.2,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
235,Cray Inc.,Cray Inc.,T3E,United States,1997,540,234,324,86400,14400,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Vendor,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
236,Forschungszentrum Juelich (FZJ),Cray Inc.,T3E,Germany,1996,540,234,324,86400,14400,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
237,SARA (Stichting Academisch Rekencentrum),IBM,Netfinity Cluster PIII 1 GHz - Myrinet,Netherlands,2002,400,232,400,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
238,Taiwan Central Weather Bureau & CAA,Fujitsu,VPP5000/25,Taiwan,2001,25,232,240,0,0,Fujitsu,Fujitsu,300,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Eastern Asia,Asia
239,General Motors,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,120,231.6,360,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas
240,National Aerospace Laboratory of Japan,Fujitsu,Numerical Wind Tunnel,Japan,1996,167,229,281.26,66132,18018,Fujitsu,Fujitsu,105.3,Fujitsu VPP,UXP/V,MPP,Research,Aerospace,Crossbar,Full distributed crossbar,Eastern Asia,Asia
241,Hokkaido University,Hitachi,SR8000/32,Japan,2000,32,229,256,65000,5632,Hitachi SR8000,Hitachi SR8000,250,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
242,Ohio Supercomputer Center,SGI,SGI 750 Cluster Itanium 733 MHz,United States,2001,128,226,375.29,157680,0,Intel IA-64,Intel IA-64 Itanium,733,SGI Cluster,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
243,Gesellschaft fuer wissenschaftliche Datenverarbeitung,IBM,SP Power3 375 MHz,Germany,2001,224,226,336,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
244,Manufacturing Company,IBM,SP Power3 375 MHz,United States,2001,224,226,336,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Manufacturing,SP Switch,SP Switch,North America,Americas
245,Petroleum Company (G),IBM,SP Power3 375 MHz 16 way,Saudia Arabia,2001,208,226,312,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Western Asia,Asia
246,Technische Universitaet Chemnitz,Self-made,CLIC PIII 800 MHz,Germany,2000,530,221.6,424,176640,28272,Intel IA-32,Intel IA-32 Pentium 3,800,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
247,Sandia National Laboratories,IBM,Netfinity Cluster PIII 733 MHz - Myrinet,United States,2002,512,220,375.3,0,0,Intel IA-32,Intel IA-32 Pentium 3,733.1,IBM Cluster,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
248,University of Edinburgh,Cray Inc.,T3E900,United Kingdom,1997,348,218,313.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
249,PSA Peugeot Citroen,IBM,SP Power3 375 MHz,France,2001,212,214,318,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,Western Europe,Europe
250,ECMWF,Fujitsu,VPP700/116,United Kingdom,1997,116,213,255.2,111360,18560,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Northern Europe,Europe
251,Chemical Company,IBM,SP Power3 375 MHz,Germany,2000,210,212,315,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
252,Korea Meteorological Administration,NEC,SX-5/28M2,"Korea, South",2000,28,212,224,0,0,NEC,NEC,250,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
253,Commissariat a l'Energie Atomique (CEA),Hewlett-Packard,AlphaServer SC ES40/EV67,France,1999,232,211,309.33,120000,0,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Energy,Quadrics,Quadrics,Western Europe,Europe
254,Sobeys Canada,IBM,SP PC604e 332 MHz,Canada,2000,512,210.2,339.9,100000,20872,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
255,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),SGI,ORIGIN 3000 600 MHz,United States,2001,256,210.2,307.2,0,0,MIPS,MIPS R14000A,600,SGI Origin,IRIX,MPP,Research,Weather and Climate Research,NUMAflex,NUMAflex,North America,Americas
256,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),SGI,ORIGIN 3000 600 MHz,United States,2001,256,210.2,307.2,0,0,MIPS,MIPS R14000A,600,SGI Origin,IRIX,MPP,Research,Weather and Climate Research,NUMAflex,NUMAflex,North America,Americas
257,Government,SGI,ORIGIN 3000 500 MHz,United States,2002,256,210.2,256,163000,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Classified,Not Specified,NUMAflex,NUMAflex,North America,Americas
258,Japan Atomic Energy Research Institute,SGI,ORIGIN 3000 500 MHz,Japan,2001,256,210.2,256,163000,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Research,Not Specified,NUMAflex,NUMAflex,Eastern Asia,Asia
259,"Kyoto University, Institute for Chemical Research",SGI,ORIGIN 3000 500 MHz,Japan,2002,256,210.2,256,163000,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Academic,Life Science,NUMAflex,NUMAflex,Eastern Asia,Asia
260,Manufacturing Company,SGI,ORIGIN 3000 500 MHz,United States,2002,256,210.2,256,163000,0,MIPS,MIPS R14000,500,SGI Origin,IRIX,MPP,Industry,Manufacturing,NUMAflex,NUMAflex,North America,Americas
261,CINECA,Hewlett-Packard,"AlphaServer SC45, 1 GHz",Italy,2002,128,207,256,0,0,Alpha,Alpha,1000,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Southern Europe,Europe
262,Japan Atomic Energy Research/Tokai Research Establishment,Hitachi,SR8000-F1/20,Japan,2001,20,206,240,68000,4440,Hitachi SR8000,Hitachi SR8000,375,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
263,Universitaet Wien,init.at,Schroedinger I AMD 1.47 GHz,Austria,2001,160,204.5,472,138700,44000,AMD,AMD Athlon,1475,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
264,University of Alaska - ARSC,IBM,SP Power3 375 MHz,United States,2001,200,203,300,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
265,Hitachi Mechanical Engineering Res. Lab.,Hitachi,SR8000-G1/16,Japan,2001,16,199.1,230.4,64000,3440,Hitachi SR8000,Hitachi SR8000,450,Hitachi SR8xxx,HI-UX/MPP,MPP,Industry,Mechanics,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
266,Gesellschaft fuer wissenschaftliche Datenverarbeitung,IBM,pSeries 690 1.1GHz GigEth,Germany,2002,96,198,422.4,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
267,HeiLongJiang Mobile BOSS,IBM,pSeries 690 1.1GHz GigEth,China,2002,96,198,422.4,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Telecomm,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
268,Verizon,IBM,pSeries 690 1.1GHz GigEth,United States,2002,96,198,422.4,0,0,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Telecomm,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
269,University of Rochester,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,80,198,416,0,0,Power,POWER4,1300,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
270,Automotive Manufacturer,Sun Microsystems,Fire 15K,France,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
271,Automotive Manufacturer,Sun Microsystems,Fire 15K,France,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
272,BMW AG,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
273,DaimlerChrysler,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
274,DaimlerChrysler,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
275,DaimlerChrysler,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Industry,Automotive,Fireplane,Fireplane,Western Europe,Europe
276,Government,Sun Microsystems,Fire 15K,United States,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Classified,Not Specified,Fireplane,Fireplane,North America,Americas
277,Kyoto University,Sun Microsystems,Fire 15K,Japan,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Eastern Asia,Asia
278,Agricultural Bank of China (ABC) Shandong,Hewlett-Packard,SuperDome/HyperPlex,China,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Finance,Myrinet,HyperPlex,Eastern Asia,Asia
279,Amdocs,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
280,Amdocs,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
281,Bell Canada,Hewlett-Packard,SuperDome/HyperPlex,Canada,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
282,Bell Canada,Hewlett-Packard,SuperDome/HyperPlex,Canada,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
283,Brasil Telecom,Hewlett-Packard,SuperDome/HyperPlex,Brazil,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,South America,Americas
284,Braun GmbH,Hewlett-Packard,SuperDome/HyperPlex,Germany,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Western Europe,Europe
285,Government,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas
286,Government,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas
287,Government,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas
288,Government,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas
289,NewSky,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,Eastern Asia,Asia
290,One2One,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Northern Europe,Europe
291,OverWrite,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Northern Europe,Europe
292,Oy Saimaa Lines LTD,Hewlett-Packard,SuperDome/HyperPlex,Finland,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,Northern Europe,Europe
293,POSDATA,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,Eastern Asia,Asia
294,POSDATA,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,Eastern Asia,Asia
295,Q Application Varwest,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas
296,Qwest,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
297,Telecommunications Equipment,Hewlett-Packard,SuperDome/HyperPlex,Finland,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Northern Europe,Europe
298,Telkom LTD,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Northern Europe,Europe
299,Telkom SA,Hewlett-Packard,SuperDome/HyperPlex,South Africa,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Africa,Africa
300,Titan Secure,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Processing Service,Myrinet,HyperPlex,North America,Americas
301,US Navy,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,North America,Americas
302,Verizon,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
303,Vodafone,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Northern Europe,Europe
304,Wirth Adolf GmBH,Hewlett-Packard,SuperDome/HyperPlex,Germany,2001,128,196.7,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,Western Europe,Europe
305,Amazon,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,196.2,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,North America,Americas
306,Government,Hewlett-Packard,SuperDome/HyperPlex,Germany,2001,128,196.2,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Western Europe,Europe
307,Kone,Hewlett-Packard,SuperDome/HyperPlex,Belgium,2001,128,196.2,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,Western Europe,Europe
308,High Performance Computing Virtual Laboratory,Sun Microsystems,Fire 6800/Sun Fire Link,Canada,2002,192,195.8,345.6,0,0,Sparc,UltraSPARC III,900,Sun Fire,N/A,SMP,Research,Not Specified,N/A,N/A,North America,Americas
309,Brasil Telecom,Hewlett-Packard,SuperDome/HyperPlex,Brazil,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,South America,Americas
310,Cisco,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Electronics,Myrinet,HyperPlex,North America,Americas
311,Cisco,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Electronics,Myrinet,HyperPlex,North America,Americas
312,France Telecom,Hewlett-Packard,SuperDome/HyperPlex,France,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
313,Government,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe
314,Government,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe
315,Government,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe
316,Government,Hewlett-Packard,SuperDome/HyperPlex,United Kingdom,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Northern Europe,Europe
317,LG-EDS Systems,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Service,Myrinet,HyperPlex,Eastern Asia,Asia
318,Omnitel Pronto Italia,Hewlett-Packard,SuperDome/HyperPlex,Italy,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe
319,Raytheon,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas
320,Supreme Court of Korea,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,128,195.8,281.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Government,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia
321,Paine Webber,IBM,SP Power3 375 MHz,United States,2001,192,195,288,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
322,AT&T Wireless,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2001,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
323,Amdocs,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
324,American Express,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas
325,Aventis Pharma GmbH,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Germany,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Pharmaceutics,Myrinet,HyperPlex,Western Europe,Europe
326,BellSouth,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
327,Corporacion Digitel CA,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,Venezuela,2001,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,South America,Americas
328,DaimlerChrysler,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas
329,General Electric Appliances,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,96,194.8,288,175932,33048,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas
